member_id,full_name,last_name,member_title,state,party_name,chamber
1698,Rodney Davis,Davis,Representative,Illinois,Republican,House
1699,Roger W. Marshall,Marshall,Representative,Kansas,Republican,House
1700,Roger Williams,Williams,Representative,Texas,Republican,House
1701,Ron Johnson,Johnson,Senator,Wisconsin,Republican,Senate
1702,Ron Klein,Klein,Representative,Florida,Democratic,House
1703,Ron Lewis,Lewis,Representative,Kentucky,Republican,House
1704,Ron Paul,Paul,Representative,Texas,Republican,House
1705,Ron Wright,Wright,Representative,Texas,Republican,House
1706,Ronald D. Coleman,Coleman,Representative,Texas,Democratic,House
1707,Roscoe G. Bartlett,Bartlett,Representative,Maryland,Republican,House
1708,Ruben Gallego,Gallego,Representative,Arizona,Democratic,House
1709,Russ Carnahan,Carnahan,Representative,Missouri,Democratic,House
1710,Ryan A. Costello,Costello,Representative,Pennsylvania,Republican,House
1711,S. William Green,Green,Representative,New York,Republican,House
1712,Sala Burton,Burton,Representative,California,Democratic,House
1713,Sam Gibbons,Gibbons,Representative,Florida,Democratic,House
1714,Sam Graves,Graves,Representative,Missouri,Republican,House
1715,Sam Johnson,Johnson,Representative,Texas,Republican,House
1716,Sander M. Levin,Levin,Representative,Michigan,Democratic,House
1717,Sandy Adams,Adams,Representative,Florida,Republican,House
1718,"Sanford D., Jr. Bishop",Bishop,Representative,Georgia,Democratic,House
1719,Scott Garrett,Garrett,Representative,New Jersey,Republican,House
1720,Scott H. Peters,Peters,Representative,California,Democratic,House
1721,Scott Murphy,Murphy,Representative,New York,Democratic,House
1722,Scott P. Brown,Brown,Senator,Massachusetts,Republican,Senate
1723,Scott Taylor,Taylor,Representative,Virginia,Republican,House
1724,Sean Patrick Maloney,Maloney,Representative,New York,Democratic,House
1725,Sherrod Brown,Brown,Senator,Ohio,Democratic,House
1726,Sherrod Brown,Brown,Senator,Ohio,Democratic,Senate
1727,Sid Morrison,Morrison,Representative,Washington,Republican,House
1728,Spencer Abraham,Abraham,Senator,Michigan,Republican,Senate
1729,Stephanie N. Murphy,Murphy,Representative,Florida,Democratic,House
1730,Stephanie Tubbs Jones,Jones,Representative,Ohio,Democratic,House
1731,Stephen Horn,Horn,Representative,California,Republican,House
1732,Stephen L. Neal,Neal,Representative,North Carolina,Democratic,House
1733,Steve Bartlett,Bartlett,Representative,Texas,Republican,House
1734,Steve Cohen,Cohen,Representative,Tennessee,Democratic,House
1735,Steve King,King,Representative,Iowa,Republican,House
1736,Steve Watkins,Watkins,Representative,Kansas,Republican,House
1737,Steven Schiff,Schiff,Representative,New Mexico,Republican,House
1738,Stewart B. McKinney,McKinney,Representative,Connecticut,Republican,House
1739,Sue W. Kelly,Kelly,Representative,New York,Republican,House
1740,Susan A. Davis,Davis,Representative,California,Democratic,House
1741,Susan M. Collins,Collins,Senator,Maine,Republican,Senate
1742,Susan Molinari,Molinari,Representative,New York,Republican,House
1743,Susan W. Brooks,Brooks,Representative,Indiana,Republican,House
1744,Susie Lee,Lee,Representative,Nevada,Democratic,House
1745,Sylvia R. Garcia,Garcia,Representative,Texas,Democratic,House
1746,TJ Cox,Cox,Representative,California,Democratic,House
1747,Ted Stevens,Stevens,Senator,Alaska,Republican,Senate
1748,Terry Sanford,Sanford,Senator,North Carolina,Democratic,Senate
1749,Thomas A. Luken,Luken,Representative,Ohio,Democratic,House
1750,"Thomas A., Jr. Garrett",Garrett,Representative,Virginia,Republican,House
1751,Thomas F. Lewis,Lewis,Representative,Florida,Republican,House
1752,Thomas H. Allen,Allen,Representative,Maine,Democratic,House
1753,Thomas H. Andrews,Andrews,Representative,Maine,Democratic,House
1754,Thomas J. Rooney,Rooney,Representative,Florida,Republican,House
1755,Thomas M. Barrett,Barrett,Representative,Wisconsin,Democratic,House
1756,Thomas M. Reynolds,Reynolds,Representative,New York,Republican,House
1757,Thomas S. Foley,Foley,Representative,Washington,Democratic,House
1758,Tillie Fowler,Fowler,Representative,Florida,Republican,House
1759,Tim Hutchinson,Hutchinson,Senator,Arkansas,Republican,House
1760,Tim Hutchinson,Hutchinson,Senator,Arkansas,Republican,Senate
1761,Tim Johnson,Johnson,Senator,South Dakota,Democratic,House
1762,Tim Johnson,Johnson,Senator,South Dakota,Democratic,Senate
1763,Tim Murphy,Murphy,Representative,Pennsylvania,Republican,House
1764,Tim Roemer,Roemer,Representative,Indiana,Democratic,House
1765,Tim Ryan,Ryan,Representative,Ohio,Democratic,House
1766,Tim Scott,Scott,Senator,South Carolina,Republican,House
1767,Tim Scott,Scott,Senator,South Carolina,Republican,Senate
1768,Timothy H. Bishop,Bishop,Representative,New York,Democratic,House
1769,Timothy V. Johnson,Johnson,Representative,Illinois,Republican,House
1770,Tina Smith,Smith,Senator,Minnesota,Democratic,Senate
1771,Todd Young,Young,Senator,Indiana,Republican,House
1772,Todd Young,Young,Senator,Indiana,Republican,Senate
1773,Tom Campbell,Campbell,Representative,California,Republican,House
1774,Tom Davis,Davis,Representative,Virginia,Republican,House
1775,Tom Graves,Graves,Representative,Georgia,Republican,House
1776,Tom Price,Price,Representative,Georgia,Republican,House
1777,Tom Reed,Reed,Representative,New York,Republican,House
1778,Tom Rice,Rice,Representative,South Carolina,Republican,House
1779,Tom Udall,Udall,Senator,New Mexico,Democratic,House
1780,Tom Udall,Udall,Senator,New Mexico,Democratic,Senate
1781,Tony P. Hall,Hall,Representative,Ohio,Democratic,House
1782,Trent Franks,Franks,Representative,Arizona,Republican,House
1783,Trent Kelly,Kelly,Representative,Mississippi,Republican,House
1784,Van Taylor,Taylor,Representative,Texas,Republican,House
1785,Vicente Gonzalez,Gonzalez,Representative,Texas,Democratic,House
1786,Vin Weber,Weber,Representative,Minnesota,Republican,House
1787,Virginia Smith,Smith,Representative,Nebraska,Republican,House
1788,Walter B. Jones,Jones,Representative,North Carolina,Democratic,House
1789,"Walter B., Jr. Jones",Jones,Representative,North Carolina,Republican,House
1790,Walter Capps,Capps,Representative,California,Democratic,House
1791,Wayne Owens,Owens,Representative,Utah,Democratic,House
1792,Wendell H. Ford,Ford,Senator,Kentucky,Democratic,Senate
1793,Wes Watkins,Watkins,Representative,Oklahoma,Republican,House
1794,William (Bill) Clay,Clay,Representative,Missouri,Democratic,House
1795,William D. Ford,Ford,Representative,Michigan,Democratic,House
1796,"William H., III Gray",Gray,Representative,Pennsylvania,Democratic,House
1797,William L. Armstrong,Armstrong,Senator,Colorado,Republican,House
1798,William L. Armstrong,Armstrong,Senator,Colorado,Republican,Senate
1799,William L. Jenkins,Jenkins,Representative,Tennessee,Republican,House
1800,William L. Owens,Owens,Representative,New York,Democratic,House
1801,William Lehman,Lehman,Representative,Florida,Democratic,House
1802,William M. Thomas,Thomas,Representative,California,Republican,House
1803,William O. Lipinski,Lipinski,Representative,Illinois,Democratic,House
1804,William S. Cohen,Cohen,Senator,Maine,Republican,House
1805,William S. Cohen,Cohen,Senator,Maine,Republican,Senate
1806,Wm. Lacy Clay,Clay,Representative,Missouri,Democratic,House
1807,"Wyche, Jr. Fowler",Fowler,Senator,Georgia,Democratic,House
1808,"Wyche, Jr. Fowler",Fowler,Senator,Georgia,Democratic,Senate
1809,Yvette D. Clarke,Clarke,Representative,New York,Democratic,House
1810,Zell Miller,Miller,Senator,Georgia,Democratic,Senate
